"","Year","Month","Day","variable","value"
"6665",2009,5,30,"Others",11600.7666666667
"6666",2009,5,31,"Others",8304.16666666667
"6667",2009,6,1,"Others",9443.33333333333
"6668",2009,6,2,"Others",9779.3
"6669",2009,6,3,"Others",8722.63333333333
"6670",2009,6,4,"Others",7995
"6671",2009,6,5,"Others",7535
"6672",2009,6,6,"Others",9478.83333333333
"6673",2009,6,7,"Others",10371.2
"6674",2009,6,8,"Others",9639.26666666667
"6675",2009,6,9,"Others",10105.1666666667
"6676",2009,6,10,"Others",11050.6
"6677",2009,6,11,"Others",10595.5
"6678",2009,6,12,"Others",9756.2
"6679",2009,6,13,"Others",152.966666666667
"6680",2009,6,14,"Others",0
"6681",2009,6,15,"Others",5939.13333333333
"6682",2009,6,16,"Others",7251.53333333333
"6683",2009,6,17,"Others",7687.93333333333
"6684",2009,6,18,"Others",7744.33333333333
"6685",2009,6,19,"Others",8933.43333333333
"6686",2009,6,20,"Others",6635.66666666667
"6687",2009,6,21,"Others",6799.36666666667
"6688",2009,6,22,"Others",6637.96666666667
"6689",2009,6,23,"Others",6863.23333333333
"6690",2009,6,24,"Others",7008.23333333333
"6691",2009,6,25,"Others",6137.03333333333
"6692",2009,6,26,"Others",8972.7
"6693",2009,6,27,"Others",9921.2
"6694",2009,6,28,"Others",9493.56666666667
"6695",2009,6,29,"Others",7981.56666666667
"6696",2009,6,30,"Others",9269.1
"6697",2009,7,1,"Others",8979.7
"6698",2009,7,2,"Others",11437.6333333333
"6699",2009,7,3,"Others",5533.46666666667
"6700",2009,7,4,"Others",9438.8
"6701",2009,7,5,"Others",10845.2666666667
"6702",2009,7,6,"Others",7578.33333333333
"6703",2009,7,7,"Others",7887.26666666667
"6704",2009,7,8,"Others",7751.33333333333
"6705",2009,7,9,"Others",8665.2
"6706",2009,7,10,"Others",8773.43333333333
"6707",2009,7,11,"Others",7146.13333333333
"6708",2009,7,12,"Others",3908.96666666667
"6709",2009,7,13,"Others",3804.1
"6710",2009,7,14,"Others",6114.5
"6711",2009,7,15,"Others",4337.9
"6712",2009,7,16,"Others",4366.56666666667
"6713",2009,7,17,"Others",4900.8
"6714",2009,7,18,"Others",10054.8333333333
"6715",2009,7,19,"Others",14404.7333333333
"6716",2009,7,20,"Others",4395.43333333333
"6717",2009,7,21,"Others",4786.7
"6718",2009,7,22,"Others",7679.53333333333
"6719",2009,7,23,"Others",6554.66666666667
"6720",2009,7,24,"Others",4604.3
"6721",2009,7,25,"Others",4651.8
"6722",2009,7,26,"Others",4232.26666666667
"6723",2009,7,27,"Others",4212.1
"6724",2009,7,28,"Others",5795.5
"6725",2009,7,29,"Others",5866.33333333333
"6726",2009,7,30,"Others",6861.43333333333
"6727",2009,7,31,"Others",5673.83333333333
"6728",2009,8,1,"Others",4690.76666666667
"6729",2009,8,2,"Others",3986.06666666667
"6730",2009,8,3,"Others",3922.3
"6731",2009,8,4,"Others",4003.53333333333
"6732",2009,8,5,"Others",3982.2
"6733",2009,8,6,"Others",4025.86666666667
"6734",2009,8,7,"Others",4088.26666666667
"6735",2009,8,8,"Others",4035.53333333333
"6736",2009,8,9,"Others",7119.23333333333
"6737",2009,8,10,"Others",8091.63333333333
"6738",2009,8,11,"Others",6948.23333333333
"6739",2009,8,12,"Others",7148.6
"6740",2009,8,13,"Others",3488.03333333333
"6741",2009,8,14,"Others",6551.93333333333
"6742",2009,8,15,"Others",11023.3666666667
"6743",2009,8,16,"Others",11906.2
"6744",2009,8,17,"Others",6023.46666666667
"6745",2009,8,18,"Others",7939.96666666667
"6746",2009,8,19,"Others",6927.03333333333
"6747",2009,8,20,"Others",5907.7
"6748",2009,8,21,"Others",7905.43333333333
"6749",2009,8,22,"Others",9516.3
"6750",2009,8,23,"Others",9016.46666666667
"6751",2009,8,24,"Others",9607.9
"6752",2009,8,25,"Others",7540.83333333333
"6753",2009,8,26,"Others",7435.43333333333
"6754",2009,8,27,"Others",7544.1
"6755",2009,8,28,"Others",8259.36666666667
"6756",2009,8,29,"Others",9045.23333333333
"6757",2009,8,30,"Others",13141.7
"6758",2009,8,31,"Others",9480.03333333333
"6759",2009,9,1,"Others",9572.26666666667
"6760",2009,9,2,"Others",8853.23333333333
"6761",2009,9,3,"Others",9424.13333333333
"6762",2009,9,4,"Others",8342.13333333333
"6763",2009,9,5,"Others",9562.1
"6764",2009,9,6,"Others",9863.16666666667
"6765",2009,9,7,"Others",9285.63333333333
"6766",2009,9,8,"Others",7992.23333333333
"6767",2009,9,9,"Others",9888.73333333333
"6768",2009,9,10,"Others",10503.2333333333
"6769",2009,9,11,"Others",7911.76666666667
"6770",2009,9,12,"Others",11019.9666666667
"6771",2009,9,13,"Others",11247.6
"6772",2009,9,14,"Others",13710.6333333333
"6773",2009,9,15,"Others",13307.1
"6774",2009,9,16,"Others",11163.7
"6775",2009,9,17,"Others",10117.4333333333
"6776",2009,9,18,"Others",11104.5333333333
"6777",2009,9,19,"Others",15093.1666666667
"6778",2009,9,20,"Others",14989.1333333333
"6779",2009,9,21,"Others",11262.1333333333
"6780",2009,9,22,"Others",10739.6
"6781",2009,9,23,"Others",11329.8333333333
"6782",2009,9,24,"Others",11724.9666666667
"6783",2009,9,25,"Others",9062.26666666667
"6784",2009,9,26,"Others",8842.56666666667
"6785",2009,9,27,"Others",8565.86666666667
"6786",2009,9,28,"Others",10257.6
"6787",2009,9,29,"Others",10150.6333333333
"6788",2009,9,30,"Others",11305.5333333333
"6789",2009,10,1,"Others",10469.2
"6790",2009,10,2,"Others",8499.13333333333
"6791",2009,10,3,"Others",9568.33333333333
"6792",2009,10,4,"Others",11350.4333333333
"6793",2009,10,5,"Others",11749.7
"6794",2009,10,6,"Others",14457.4666666667
"6795",2009,10,7,"Others",15387.9
"6796",2009,10,8,"Others",12008.1
"6797",2009,10,9,"Others",11254.0333333333
"6798",2009,10,10,"Others",13654.9333333333
"6799",2009,10,11,"Others",13102.6
"6800",2009,10,12,"Others",11594.7333333333
"6801",2009,10,13,"Others",13108.6666666667
"6802",2009,10,14,"Others",13375.4
"6803",2009,10,15,"Others",13099.9333333333
"6804",2009,10,16,"Others",13663
"6805",2009,10,17,"Others",17521.3333333333
"6806",2009,10,18,"Others",13581.0666666667
"6807",2009,10,19,"Others",13030.4666666667
"6808",2009,10,20,"Others",16498.4666666667
"6809",2009,10,21,"Others",16309.1
"6810",2009,10,22,"Others",11762.5
"6811",2009,10,23,"Others",13919.8333333333
"6812",2009,10,24,"Others",20912.4666666667
"6813",2009,10,25,"Others",17226.9333333333
"6814",2009,10,26,"Others",11808.0666666667
"6815",2009,10,27,"Others",9217.6
"6816",2009,10,28,"Others",10320.1333333333
"6817",2009,10,29,"Others",22457
"6818",2009,10,30,"Others",12277.3
"6819",2009,10,31,"Others",12341.7
"6820",2009,11,1,"Others",16064.4666666667
"6821",2009,11,2,"Others",15228.4333333333
"6822",2009,11,3,"Others",22793.1333333333
"6823",2009,11,4,"Others",12701
"6824",2009,11,5,"Others",14502.7666666667
"6825",2009,11,6,"Others",11406.1666666667
"6826",2009,11,7,"Others",13343.9333333333
"6827",2009,11,8,"Others",19913.0333333333
"6828",2009,11,9,"Others",14265.6666666667
"6829",2009,11,10,"Others",13431.7333333333
"6830",2009,11,11,"Others",15351
"6831",2009,11,12,"Others",13066.4333333333
"6832",2009,11,13,"Others",14107.7666666667
"6833",2009,11,14,"Others",17226.2666666667
"6834",2009,11,15,"Others",17073.4666666667
"6835",2009,11,16,"Others",13321.1333333333
"6836",2009,11,17,"Others",16402.5666666667
"6837",2009,11,18,"Others",16532.2333333333
"6838",2009,11,19,"Others",13163.8
"6839",2009,11,20,"Others",18617.6
"6840",2009,11,21,"Others",21370.2666666667
"6841",2009,11,22,"Others",17567.6
"6842",2009,11,23,"Others",15886.7
"6843",2009,11,24,"Others",19324.9333333333
"6844",2009,11,25,"Others",16578.1666666667
"6845",2009,11,26,"Others",13922.4333333333
"6846",2009,11,27,"Others",11005.4333333333
"6847",2009,11,28,"Others",13047.5
"6848",2009,11,29,"Others",15554.0333333333
"6849",2009,11,30,"Others",15606.5
"6850",2009,12,1,"Others",18097.9666666667
"6851",2009,12,2,"Others",18048.4666666667
"6852",2009,12,3,"Others",13314.4666666667
"6853",2009,12,4,"Others",17877.5666666667
"6854",2009,12,5,"Others",21699.0333333333
"6855",2009,12,6,"Others",20193.1333333333
"6856",2009,12,7,"Others",17262.9666666667
"6857",2009,12,8,"Others",16614.0666666667
"6858",2009,12,9,"Others",16659.2666666667
"6859",2009,12,10,"Others",15691.7
"6860",2009,12,11,"Others",16559.0333333333
"6861",2009,12,12,"Others",16868
"6862",2009,12,13,"Others",18067.9
"6863",2009,12,14,"Others",15802.3666666667
"6864",2009,12,15,"Others",16748.2666666667
"6865",2009,12,16,"Others",11057.9
"6866",2009,12,17,"Others",13916.7
"6867",2009,12,18,"Others",16113.4333333333
"6868",2009,12,19,"Others",19230.9
"6869",2009,12,20,"Others",9724.43333333333
"6870",2009,12,21,"Others",18868.1
"6871",2009,12,22,"Others",15353.0333333333
"6872",2009,12,23,"Others",11621.3333333333
"6873",2009,12,24,"Others",22474.5666666667
"6874",2009,12,25,"Others",13906.8
"6875",2009,12,26,"Others",14866.6333333333
"6876",2009,12,27,"Others",19604.8666666667
"6877",2009,12,28,"Others",15729.6333333333
"6878",2009,12,29,"Others",22321.8
"6879",2009,12,30,"Others",18544.8333333333
"6880",2009,12,31,"Others",17068.8666666667
"6881",2010,1,1,"Others",14215.2
"6882",2010,1,2,"Others",14322.4333333333
"6883",2010,1,3,"Others",15888.2333333333
"6884",2010,1,4,"Others",15631.5333333333
"6885",2010,1,5,"Others",18450.3333333333
"6886",2010,1,6,"Others",13273.6666666667
"6887",2010,1,7,"Others",15101.7
"6888",2010,1,8,"Others",16428.4666666667
"6889",2010,1,9,"Others",16578.3333333333
"6890",2010,1,10,"Others",22103.7666666667
"6891",2010,1,11,"Others",13441.4
"6892",2010,1,12,"Others",7765.63333333333
"6893",2010,1,13,"Others",0
"6894",2010,1,14,"Others",6441.13333333333
"6895",2010,1,15,"Others",18157.6666666667
"6896",2010,1,16,"Others",17163.2
"6897",2010,1,17,"Others",14441.9333333333
"6898",2010,1,18,"Others",17458.6333333333
"6899",2010,1,19,"Others",18550.4666666667
"6900",2010,1,20,"Others",18974.4666666667
"6901",2010,1,21,"Others",17836.9333333333
"6902",2010,1,22,"Others",14280.7666666667
"6903",2010,1,23,"Others",20246.0333333333
"6904",2010,1,24,"Others",20521.6666666667
"6905",2010,1,25,"Others",14216.1666666667
"6906",2010,1,26,"Others",17295.4
"6907",2010,1,27,"Others",19414.0333333333
"6908",2010,1,28,"Others",17647.5666666667
"6909",2010,1,29,"Others",14483.1666666667
"6910",2010,1,30,"Others",18703.8
"6911",2010,1,31,"Others",14322.6
"6912",2010,2,1,"Others",12128.6333333333
"6913",2010,2,2,"Others",14039.2
"6914",2010,2,3,"Others",16596.5666666667
"6915",2010,2,4,"Others",13255.5
"6916",2010,2,5,"Others",15597.5333333333
"6917",2010,2,6,"Others",20826.4333333333
"6918",2010,2,7,"Others",14976.1333333333
"6919",2010,2,8,"Others",21681.3
"6920",2010,2,9,"Others",18955.8666666667
"6921",2010,2,10,"Others",16042.9333333333
"6922",2010,2,11,"Others",12583.4666666667
"6923",2010,2,12,"Others",14785.9666666667
"6924",2010,2,13,"Others",13352.6
"6925",2010,2,14,"Others",13403.1666666667
"6926",2010,2,15,"Others",15087.2
"6927",2010,2,16,"Others",14880.6
"6928",2010,2,17,"Others",15211.6666666667
"6929",2010,2,18,"Others",13118.6
"6930",2010,2,19,"Others",15495.5333333333
"6931",2010,2,20,"Others",14462.1333333333
"6932",2010,2,21,"Others",14541.9
"6933",2010,2,22,"Others",10848.2666666667
"6934",2010,2,23,"Others",12547.6666666667
"6935",2010,2,24,"Others",13647.6333333333
"6936",2010,2,25,"Others",15742.7333333333
"6937",2010,2,26,"Others",16914.9333333333
"6938",2010,2,27,"Others",10875.6
"6939",2010,2,28,"Others",8422.1
"6940",2010,3,1,"Others",12274.4666666667
"6941",2010,3,2,"Others",8752.76666666667
"6942",2010,3,3,"Others",7951.23333333333
"6943",2010,3,4,"Others",8017.33333333333
"6944",2010,3,5,"Others",11518.4333333333
"6945",2010,3,6,"Others",8856.2
"6946",2010,3,7,"Others",14521.5333333333
"6947",2010,3,8,"Others",14788.3
"6948",2010,3,9,"Others",17199.2
"6949",2010,3,10,"Others",13919.2
"6950",2010,3,11,"Others",14421.1666666667
"6951",2010,3,12,"Others",11245.7333333333
"6952",2010,3,13,"Others",13361.8333333333
"6953",2010,3,14,"Others",14628.9
"6954",2010,3,15,"Others",13597.1666666667
"6955",2010,3,16,"Others",15170.8333333333
"6956",2010,3,17,"Others",13393.5
"6957",2010,3,18,"Others",13482.7
"6958",2010,3,19,"Others",14536.0666666667
"6959",2010,3,20,"Others",1201.53333333333
"6960",2010,3,21,"Others",7131.03333333333
"6961",2010,3,22,"Others",11418.5
"6962",2010,3,23,"Others",13217.3666666667
"6963",2010,3,24,"Others",13521.8666666667
"6964",2010,3,25,"Others",13590.0666666667
"6965",2010,3,26,"Others",13214.4
"6966",2010,3,27,"Others",14169.5
"6967",2010,3,28,"Others",13874.2333333333
"6968",2010,3,29,"Others",10989.6333333333
"6969",2010,3,30,"Others",15678.2333333333
"6970",2010,3,31,"Others",12642.3666666667
"6971",2010,4,1,"Others",11434
"6972",2010,4,2,"Others",13920.0333333333
"6973",2010,4,3,"Others",9967.96666666667
"6974",2010,4,4,"Others",13558.1333333333
"6975",2010,4,5,"Others",9953
"6976",2010,4,6,"Others",16187.8666666667
"6977",2010,4,7,"Others",10737.3666666667
"6978",2010,4,8,"Others",13351
"6979",2010,4,9,"Others",8306.83333333333
"6980",2010,4,10,"Others",8899.8
"6981",2010,4,11,"Others",11815.2
"6982",2010,4,12,"Others",10770.4333333333
"6983",2010,4,13,"Others",10435.7333333333
"6984",2010,4,14,"Others",11475.7333333333
"6985",2010,4,15,"Others",12351.9666666667
"6986",2010,4,16,"Others",9982.36666666667
"6987",2010,4,17,"Others",9713.86666666667
"6988",2010,4,18,"Others",10329.7666666667
"6989",2010,4,19,"Others",9517.56666666667
"6990",2010,4,20,"Others",11785.4666666667
"6991",2010,4,21,"Others",12794.9
"6992",2010,4,22,"Others",10141.4
"6993",2010,4,23,"Others",8071.6
"6994",2010,4,24,"Others",11155.9666666667
"6995",2010,4,25,"Others",15767.3666666667
"6996",2010,4,26,"Others",8912.26666666667
"6997",2010,4,27,"Others",11765
"6998",2010,4,28,"Others",7851.3
"6999",2010,4,29,"Others",9602.4
"7000",2010,4,30,"Others",8320.8
"7001",2010,5,1,"Others",8382.63333333333
"7002",2010,5,2,"Others",12187.1666666667
"7003",2010,5,3,"Others",10182.7
"7004",2010,5,4,"Others",12257.6666666667
"7005",2010,5,5,"Others",12742.4666666667
"7006",2010,5,6,"Others",11073.1666666667
"7007",2010,5,7,"Others",12413.0666666667
"7008",2010,5,8,"Others",9395.03333333333
"7009",2010,5,9,"Others",10639.5
"7010",2010,5,10,"Others",11168.8666666667
"7011",2010,5,11,"Others",13270.4666666667
"7012",2010,5,12,"Others",12091.6333333333
"7013",2010,5,13,"Others",11775.4333333333
"7014",2010,5,14,"Others",10559.4333333333
"7015",2010,5,15,"Others",15059.8666666667
"7016",2010,5,16,"Others",15836.1
"7017",2010,5,17,"Others",10411.3666666667
"7018",2010,5,18,"Others",11639.4
"7019",2010,5,19,"Others",11134.2
"7020",2010,5,20,"Others",8761.63333333333
"7021",2010,5,21,"Others",10006.2666666667
"7022",2010,5,22,"Others",12756.5333333333
"7023",2010,5,23,"Others",13971.6
"7024",2010,5,24,"Others",10267.5333333333
"7025",2010,5,25,"Others",8613.1
"7026",2010,5,26,"Others",9187.4
"7027",2010,5,27,"Others",10011.7
"7028",2010,5,28,"Others",10253.7333333333
"7029",2010,5,29,"Others",13071.4666666667
"7030",2010,5,30,"Others",12672.6666666667
"7031",2010,5,31,"Others",7999.03333333333
"7032",2010,6,1,"Others",7921.4
"7033",2010,6,2,"Others",7238.3
"7034",2010,6,3,"Others",7565.43333333333
"7035",2010,6,4,"Others",9066.9
"7036",2010,6,5,"Others",9086.06666666667
"7037",2010,6,6,"Others",9565.2
"7038",2010,6,7,"Others",7822.03333333333
"7039",2010,6,8,"Others",8992.56666666667
"7040",2010,6,9,"Others",10280.0333333333
"7041",2010,6,10,"Others",8909.16666666667
"7042",2010,6,11,"Others",8876.2
"7043",2010,6,12,"Others",10341.3666666667
"7044",2010,6,13,"Others",11371.9333333333
"7045",2010,6,14,"Others",8532.73333333333
"7046",2010,6,15,"Others",9767.43333333333
"7047",2010,6,16,"Others",12258.2
"7048",2010,6,17,"Others",8135.63333333333
"7049",2010,6,18,"Others",8797.26666666667
"7050",2010,6,19,"Others",9861.66666666667
"7051",2010,6,20,"Others",10322.8333333333
"7052",2010,6,21,"Others",9153.5
"7053",2010,6,22,"Others",8969.13333333333
"7054",2010,6,23,"Others",6606.4
"7055",2010,6,24,"Others",8317
"7056",2010,6,25,"Others",7168.96666666667
"7057",2010,6,26,"Others",6279.33333333333
"7058",2010,6,27,"Others",7880.4
"7059",2010,6,28,"Others",11197.3333333333
"7060",2010,6,29,"Others",10811.1333333333
"7061",2010,6,30,"Others",16650.9333333333
"7062",2010,7,1,"Others",13247.3666666667
"7063",2010,7,2,"Others",10924.4666666667
"7064",2010,7,3,"Others",11548.9
"7065",2010,7,4,"Others",17373.8
"7066",2010,7,5,"Others",9975.5
"7067",2010,7,6,"Others",7543.56666666667
"7068",2010,7,7,"Others",6512.13333333333
"7069",2010,7,8,"Others",9544.86666666667
"7070",2010,7,9,"Others",12076.9666666667
"7071",2010,7,10,"Others",8173.73333333333
"7072",2010,7,11,"Others",10669.8666666667
"7073",2010,7,12,"Others",9678.9
"7074",2010,7,13,"Others",10042.2333333333
"7075",2010,7,14,"Others",14254.2
"7076",2010,7,15,"Others",15773.6
"7077",2010,7,16,"Others",9245.6
"7078",2010,7,17,"Others",6804.2
"7079",2010,7,18,"Others",9092.96666666667
"7080",2010,7,19,"Others",6698.63333333333
"7081",2010,7,20,"Others",8526.73333333333
"7082",2010,7,21,"Others",8943.1
"7083",2010,7,22,"Others",11652.4333333333
"7084",2010,7,23,"Others",8304.63333333333
"7085",2010,7,24,"Others",9373.13333333333
"7086",2010,7,25,"Others",7559.16666666667
"7087",2010,7,26,"Others",8342.83333333333
"7088",2010,7,27,"Others",10400.6666666667
"7089",2010,7,28,"Others",5800.56666666667
"7090",2010,7,29,"Others",4456.73333333333
"7091",2010,7,30,"Others",4566.66666666667
"7092",2010,7,31,"Others",4423.6
"7093",2010,8,1,"Others",4440.06666666667
"7094",2010,8,2,"Others",4431.03333333333
"7095",2010,8,3,"Others",5630.53333333333
"7096",2010,8,4,"Others",4407.93333333333
"7097",2010,8,5,"Others",4361.26666666667
"7098",2010,8,6,"Others",4291.76666666667
"7099",2010,8,7,"Others",4303.26666666667
"7100",2010,8,8,"Others",4323.66666666667
"7101",2010,8,9,"Others",4360.73333333333
"7102",2010,8,10,"Others",4413.3
"7103",2010,8,11,"Others",4373.36666666667
"7104",2010,8,12,"Others",4332.3
"7105",2010,8,13,"Others",4299.9
"7106",2010,8,14,"Others",4254.83333333333
"7107",2010,8,15,"Others",7956.76666666667
"7108",2010,8,16,"Others",9507.83333333333
"7109",2010,8,17,"Others",9134.36666666667
"7110",2010,8,18,"Others",0
"7111",2010,8,19,"Others",0
"7112",2010,8,20,"Others",0
"7113",2010,8,21,"Others",0
"7114",2010,8,22,"Others",1201.63333333333
"7115",2010,8,23,"Others",6089.96666666667
"7116",2010,8,24,"Others",5796.13333333333
"7117",2010,8,25,"Others",5890.13333333333
"7118",2010,8,26,"Others",7004.86666666667
"7119",2010,8,27,"Others",12624.1666666667
"7120",2010,8,28,"Others",8429.6
"7121",2010,8,29,"Others",11174
"7122",2010,8,30,"Others",10713.3666666667
"7123",2010,8,31,"Others",10971.7666666667
"7124",2010,9,1,"Others",9424.3
"7125",2010,9,2,"Others",9994.2
"7126",2010,9,3,"Others",11230.2333333333
"7127",2010,9,4,"Others",12484
"7128",2010,9,5,"Others",10238.3
"7129",2010,9,6,"Others",9844.6
"7130",2010,9,7,"Others",9517.56666666667
"7131",2010,9,8,"Others",13756.2
"7132",2010,9,9,"Others",9688.23333333333
"7133",2010,9,10,"Others",9742.13333333333
"7134",2010,9,11,"Others",13035.5
"7135",2010,9,12,"Others",14092.2
"7136",2010,9,13,"Others",9129.66666666667
"7137",2010,9,14,"Others",8995.63333333333
"7138",2010,9,15,"Others",9518.9
"7139",2010,9,16,"Others",10241.9666666667
"7140",2010,9,17,"Others",7783.13333333333
"7141",2010,9,18,"Others",7284.1
"7142",2010,9,19,"Others",8863.66666666667
"7143",2010,9,20,"Others",10696.2
"7144",2010,9,21,"Others",9874.93333333333
"7145",2010,9,22,"Others",9766.23333333333
"7146",2010,9,23,"Others",10386.3666666667
"7147",2010,9,24,"Others",10955.2
"7148",2010,9,25,"Others",720.766666666667
"7149",2010,9,26,"Others",0
"7150",2010,9,27,"Others",0
"7151",2010,9,28,"Others",5813.43333333333
"7152",2010,9,29,"Others",12799.7666666667
"7153",2010,9,30,"Others",12045.6333333333
"7154",2010,10,1,"Others",11297.3333333333
"7155",2010,10,2,"Others",13809.2333333333
"7156",2010,10,3,"Others",15209.4
"7157",2010,10,4,"Others",18916.3333333333
"7158",2010,10,5,"Others",15861.4
"7159",2010,10,6,"Others",12326.2666666667
